arena,question_number,digits,target,level,equation,image_path
arena2,3,1786,96,Level3,\left(7\cdot8\right)+6+1=63,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/8e56ba2b-599a-4d44-87ed-dcbdc1d1075f.png
arena2,3,1786,96,Level3,\left(7+6-1\right)\cdot8=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/ba7ace63-361d-4bc3-b7a2-e49abbc2232b.png
arena2,3,1786,96,Level3,\left(7+6-1\right)\cdot8=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/96ae4d89-c859-4b2f-af6e-c69fb516a4c6.png
arena2,3,1786,96,Level3,\left(8\cdot7\right)+6=72,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/b48e6e59-8fcb-404a-8d2f-5cffd21d4df5.png
arena2,3,1786,96,Level3,\left(\left(8+7\right)\cdot6\right)+1=91,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/854b90cf-7e7d-4698-94fe-c6b1059e9017.png
arena2,3,1786,96,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/873010bf-d780-4194-bcca-c99ec681f26d.png
arena2,3,1786,96,Level3,\left(8+7+1\right)\cdot6=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/f270f42b-374c-40bc-b389-f9b941068273.png
arena2,3,1786,96,Level3,\left(\left(7+6\right)-1\right)\cdot8=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/097955aa-1bac-40c1-9d31-6358b8506c1b.png
arena2,3,1786,96,Level3,\left(\left(7+6\right)-1\right)\cdot8=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/342ed2a8-cfe0-42ae-b3ee-5ce786aca59d.png
arena2,3,1786,96,Level3,\left(7+\left(6-1\right)\right)\cdot8=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/03179b54-cb59-4ee6-97ee-48533743c4cd.png
arena2,3,1786,96,Level3,\left(7\cdot8\right)+\left(6+1\right)=63,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/1447afc5-c9c6-404c-9358-612c2260e9dd.png
arena2,3,1786,96,Level3,\left(1+7+8\right)\cdot6=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/9636c71e-f7c2-46a7-88c8-49b5db63c674.png
arena2,3,1786,96,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/80835cf8-3408-4ac8-9a75-2971777b62d7.png
arena2,3,1786,96,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/cae50e5c-66f0-4e39-b831-fc9a53f1539b.png
arena2,3,1786,96,Level3,\left(\sqrt9+6\right)\cdot8=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/b59f167c-079f-4c3d-b4bd-ef001e8fa84c.png
arena2,3,1786,96,Level3,\left(\left(7+6\right)-1\right)\cdot8=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/b56ecc3a-1ff2-45db-b1a4-6b98a1a4ad0f.png
arena2,3,1786,96,Level3,\left(6+7-1\right)\cdot8=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/aa11e09b-d295-45e3-bda5-8824e2f74f6f.png
arena2,3,1786,96,Level3,\left(\left(8+6\right)\cdot7\right)-1=97,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/5cc91478-1cb9-43cf-b67a-941232c79b12.png
arena2,3,1786,96,Level3,\left(7+6-1\right)\cdot8=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/d73ae109-c84c-4a7e-8b1e-c5f1ddd5574b.png
arena2,3,1786,96,Level3,\left(\left(7+6\right)-1\right)\cdot8=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/57d568ff-64f0-4f63-8f8b-2278001edf60.png
arena2,3,1786,96,Level3,\sum_{i={1}}^6\left(i\cdot i\right)+8-7=92,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/b8eaf2cd-47fb-4447-aa82-8ff54fb235e0.png
arena2,3,1786,96,Level3,\left(\left(8+1\right)\cdot7\right)+6=69,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/36cb9afb-4802-4a57-8890-215203ca116f.png
arena2,3,1786,96,Level3,8\cdot\left(\left(7-1\right)+6\right)=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/96fc45c3-bf24-4c9d-900c-5faa45b16781.png
arena2,3,1786,96,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/35fd76c1-e7b2-4503-9cea-6346bc92d0ff.png
arena2,3,1786,96,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/4bf8198a-5dd3-4819-b051-dcddb7d9aa41.png
arena2,3,1786,96,Level3,\left(7+1+8\right)\cdot6=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/bbe2da76-d052-4191-ac02-c4fb3a4dc56d.png
arena2,3,1786,96,Level3,\left(7+6-1\right)\cdot8=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/a9f5e5fe-e4f0-4769-9e21-22c54531f71b.png
arena2,3,1786,96,Level3,8\cdot\left(\left(7-1\right)+6\right)=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/671450a6-e064-4e95-9b7a-afcba3c84da4.png
arena2,3,1786,96,Level3,\sum_{i={1}}^6\left(i\cdot i\right)+8-7=92,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/e19f6167-a455-49c0-a891-9d4c85e3cc91.png
arena2,3,1786,96,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/d9be9c29-35e4-46c5-8a20-9294cd3bca5d.png
arena2,3,1786,96,Level3,\frac{6!}{8}+7-1=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/fde52807-393e-4268-80c7-341c3e93b7e7.png
arena2,3,1786,96,Level3,\left(8+7+1\right)\cdot6=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/8133644b-abcf-4460-b420-8fbee5b9e5fb.png
arena2,3,1786,96,Level3,\left(\left(8+6\right)\cdot7\right)-1=97,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/a4088764-6d66-45f2-9af0-b4ee97729378.png
arena2,3,1786,96,Level3,\left(8+7+1\right)\cdot6=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/171966cc-5ecc-44e1-bc9b-a94f4a9bbbc5.png
arena2,3,1786,96,Level3,\left(\left(7-1\right)+6\right)\cdot8=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/c174dc58-efb4-420e-b526-2d00c14cddab.png
arena2,3,1786,96,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/45e4f876-e02f-4c26-846f-c94e8217a024.png
arena2,3,1786,96,Level3,\left(8+7+1\right)\cdot6=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/960967ba-947b-44af-ae9b-9473c78ae264.png
arena2,3,1786,96,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/d56b4b1f-2ea9-43d3-98f3-438a5aad93b3.png
arena2,3,1786,96,Level3,\left(8+7+1\right)\cdot6=96,f3677029-351b-43f3-9771-fdf2f5326e78/14b4c417-4553-4c28-8c2b-be101c51bc84/450cf5ed-756c-4290-af42-9cbefec89665.png
arena2,4,5982,81,Level3,9\cdot\left(5-8\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/68919117-8972-4e85-af5f-42f6d00d65b1.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/a214e5bb-b65e-4f92-9d8f-4efde8072509.png
arena2,4,5982,81,Level3,\left(8-5\right)^2\cdot9=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/aa11e09b-d295-45e3-bda5-8824e2f74f6f.png
arena2,4,5982,81,Level3,\left(\left(\sqrt9\right)\cdot\left(8-5\right)\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/96ae4d89-c859-4b2f-af6e-c69fb516a4c6.png
arena2,4,5982,81,Level3,\left(\sqrt9\cdot\left(8-5\right)\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/1e9b9c78-e5a2-47db-bdea-121ae3f70bfc.png
arena2,4,5982,81,Level3,\left(9+8\right)\cdot\left(5+2\right)=97,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/64c098da-4dbb-469f-913a-c48c1d5439f7.png
arena2,4,5982,81,Level3,\left(\left(\sqrt9\right)\cdot\left(8-5\right)\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/151174c2-bd07-4d62-9191-92afc9bbf2fc.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/735d8ee4-7045-4fec-b959-d0f5cf3033e3.png
arena2,4,5982,81,Level3,9\cdot\left(\frac{8}{2}+5\right)=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/17badb48-64ea-43b7-972d-fa8b47c012d4.png
arena2,4,5982,81,Level3,\left(\left(\sqrt9\right)\cdot\left(8-5\right)\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/590f608f-e7da-4533-b33b-fb3576967bca.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/35fd76c1-e7b2-4503-9cea-6346bc92d0ff.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/5e6fc7a5-d3dd-4b84-8007-49ece2509cfa.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/bca4bed3-c73b-4895-af43-aa98eeb64b7e.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/96fc45c3-bf24-4c9d-900c-5faa45b16781.png
arena2,4,5982,81,Level3,9\cdot\left(5+\frac{8}{2}\right)=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/b5d46198-4ddd-4f4f-8d3e-309c82990e1c.png
arena2,4,5982,81,Level3,\left(\left(5\cdot9\right)\cdot2\right)-8=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/decb1f3a-28a8-414f-bb3e-7d53209bce20.png
arena2,4,5982,81,Level3,\left(\left(8-5\right)\cdot\sqrt9\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/f83a1638-1db2-4617-a766-b6279f5dbd3b.png
arena2,4,5982,81,Level3,9^{\left(5\cdot2-8\right)}=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/1c933814-9fb5-4f1d-9311-bd91ff98971c.png
arena2,4,5982,81,Level3,9^2+\sum_{i={5}}^8\left(i-i\right)=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/feea0de8-7d44-4f58-a4a3-744099b5273e.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/873010bf-d780-4194-bcca-c99ec681f26d.png
arena2,4,5982,81,Level3,\left(\left(\frac{9}{\left(8-5\right)}\right)!\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/6424bb27-ee4c-40e3-bcc0-cba5114a121d.png
arena2,4,5982,81,Level3,\left(9\cdot8\right)+\left(5\cdot2\right)=82,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/80835cf8-3408-4ac8-9a75-2971777b62d7.png
arena2,4,5982,81,Level3,\left(9\cdot8\right)+\left(5+2\right)=79,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/708a9930-29ad-40b7-ad99-5ba1ab6095f7.png
arena2,4,5982,81,Level3,\left(\left(8-5\right)\cdot\sqrt9\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/8b6564d0-10ef-4aab-a1ce-2ff32f0f45e9.png
arena2,4,5982,81,Level3,9\cdot\left(8-5\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/acea9267-5335-4607-86dd-4a8849ae373b.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/3fb1d7b6-b059-47c1-8027-dcb9bea2e4c2.png
arena2,4,5982,81,Level3,\left(\sqrt9\cdot\left(8-5\right)\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/638724fd-b2e4-4e72-b6e4-29bef7255ff1.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/a3795258-8df0-4698-b012-4aadee581c2b.png
arena2,4,5982,81,Level3,9\cdot\left(\left(5+8-2\right)\right)=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/3d948f54-5157-43bf-83e7-e9b9fa7666d6.png
arena2,4,5982,81,Level3,\left\lbrack\left(8-5\right)+\left(\sqrt9\right)!\right\rbrack^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/3daa2773-427e-4ff5-9225-5c37056e3c01.png
arena2,4,5982,81,Level3,\left(\sqrt9\right)^{\left(\left(8-5\right)!-2\right)}=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/832a705e-60dd-4878-83bc-21a0aee7f24a.png
arena2,4,5982,81,Level3,9^{\sqrt{\left(8-5\right)!-2}}=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/3b3af372-c06a-4082-8f5e-938945da65ba.png
arena2,4,5982,81,Level3,9^{\sqrt{\frac{8}{\left(5-3\right)}}}=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/799def60-6709-481b-b265-d0078f4d1ebf.png
arena2,4,5982,81,Level3,\left(\sqrt9!+\left(8-5\right)\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/b255eefb-72b3-41eb-9966-530bbabb50bd.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/820c12c6-b48a-446e-bf3e-e0e13bf2ec91.png
arena2,4,5982,81,Level3,\left(9\right)\cdot\left(\left(5+\left(\frac{8}{2}\right)\right.\right)=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/b558ce8a-033b-4f53-94d9-8a316e1ed590.png
arena2,4,5982,81,Level3,9^2+\left(8-3\right)=84,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/d2a1bdef-b4e8-4cad-a97a-98cc9e4b4b38.png
arena2,4,5982,81,Level3,\left(8-5\right)^{\left(\left(\sqrt9\right)!-2\right)}=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/7013b86a-12ce-4387-bc3e-e2c947bbcef8.png
arena2,4,5982,81,Level3,\left(\left(8-5\right)^2\right)\cdot9=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/4ba4c7cf-bf89-4b65-98ba-476cf39733cf.png
arena2,4,5982,81,Level3,9\cdot\left(8-5\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/3b17a431-081d-4b50-8e91-9082bbaf06fc.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/de1ae4b7-21ea-476b-a83a-8d12b33cf3c5.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/1d1f8554-d496-40db-8977-8719172b2559.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/27658523-c200-49ab-8b45-e35ac2eba805.png
arena2,4,5982,81,Level3,\left(9\cdot8\right)+\left(5\cdot2\right)=82,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/1447afc5-c9c6-404c-9358-612c2260e9dd.png
arena2,4,5982,81,Level3,\left(\left(9+2\right)\cdot8\right)-5=85,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/2c5de875-9222-4861-8c30-52233494708e.png
arena2,4,5982,81,Level3,\left(\sqrt9\cdot\left(8-5\right)\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/b8eaf2cd-47fb-4447-aa82-8ff54fb235e0.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/e3b78f76-3803-4e80-aa8a-a044e14a4ce9.png
arena2,4,5982,81,Level3,\left(9\cdot8\right)+\left(5\cdot2\right)=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/a42d5c35-f353-4527-9974-4eec3a717df4.png
arena2,4,5982,81,Level3,\left(\sqrt9\cdot\left(8-5\right)\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/1eff27d7-3b8d-443e-8c62-7d56627c4677.png
arena2,4,5982,81,Level3,\left(9\right)^{\sqrt{\left(8-5\right)!-2}}=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/021d477e-d272-4bf0-9a87-9633586339c4.png
arena2,4,5982,81,Level3,\left(\left(\sqrt9\right)+\left(8-5\right)\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/bcd7325a-45cd-4196-b49b-56d5d9f20ef3.png
arena2,4,5982,81,Level3,\left(\left(8-5\right)\cdot\sqrt9\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/715de79b-9833-4306-be83-917d9caeab3a.png
arena2,4,5982,81,Level3,\left(\left(\sqrt9\right)\cdot\left(8-5\right)\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/3638a937-a0ef-400a-ad4a-67d06e9770ca.png
arena2,4,5982,81,Level3,9^{\sqrt{\left(\left(8-5\right)\cdot2\right)}}=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/96cf2f94-1c1f-42b9-be9d-2134de42682b.png
arena2,4,5982,81,Level3,\left(9^{\left(\sum_{i={2}}^{\left(8-5\right)}\left(\frac{i}{i}\right)\right)}\right)=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/752e1a6a-600a-4565-88ab-544b5ba2fffc.png
arena2,4,5982,81,Level3,9^2+\sum_{i={5}}^8\left(i-i\right)=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/b75fc8a6-97d2-49fb-894a-c28159615819.png
arena2,4,5982,81,Level3,9\cdot8+5\cdot2=82,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/03357703-4895-474f-a737-b9b6e9076f0a.png
arena2,4,5982,81,Level3,\left(\left(8-5\right)\cdot\sqrt9\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/afddd76b-3ed3-4cc0-8d5b-d808b293be13.png
arena2,4,5982,81,Level3,\left(\left(8-5\right)\cdot\sqrt9\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/febebb7a-8fe5-4e32-9e0d-579f16523197.png
arena2,4,5982,81,Level3,9\cdot\left(8-5^2\right)=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/d01f2c6f-dc33-4d19-9546-a45bec8cd87d.png
arena2,4,5982,81,Level3,\left(\sum_{i={\sqrt9}}^5\left(\frac{i}{i}\right)\right)^{\frac{8}{2}}=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/0f6776e9-8f0b-4945-a574-a7dcc74ffe0a.png
arena2,4,5982,81,Level3,9^2+\left(8-5\right)=84,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/a3b22d0d-70d4-490b-9f47-2e55f6fb9093.png
arena2,4,5982,81,Level3,\left(\frac{9!}{8!}\right)^{\sqrt{\sum_{i={2}}^5\left(\frac{i}{i}\right)}}=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/ac207d56-fc3e-4d43-b905-4ec6b7b76951.png
arena2,4,5982,81,Level3,\left(\left(\sqrt9\right)\cdot\left(8-5\right)\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/f3f2ce85-8a03-48bb-b3bd-d00b0575afae.png
arena2,4,5982,81,Level3,\sqrt{9^2}^{\sqrt{\sum_{i={5}}^8\left(\frac{i}{i}\right)}}=91,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/93cf8034-4e89-4e94-bab8-3bad5783f954.png
arena2,4,5982,81,Level3,9^2+\left(8-5\right)=8,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/8c5f556c-2dd4-4752-ae2a-ebc06626346f.png
arena2,4,5982,81,Level3,9+5+8+2=24,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/8e56ba2b-599a-4d44-87ed-dcbdc1d1075f.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/86720ac8-96df-48e3-ad40-ddacaab71bf2.png
arena2,4,5982,81,Level3,\left(9\cdot\left(8+2\right)\right)-5=85,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/04ca3c7d-6ff9-4c02-b205-f354da2c2546.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/cf63332a-bbe2-43d2-a120-49f1cb0661bd.png
arena2,4,5982,81,Level3,\left(\sqrt9\cdot\left(8-5\right)\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/566aad65-10bf-4cd8-9675-29c566f85d8d.png
arena2,4,5982,81,Level3,9\cdot\left(5+\frac{8}{2}\right)=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/abfc6f53-1557-490f-a478-e99f4f0ad3aa.png
arena2,4,5982,81,Level3,9\cdot\left(\left(8-5\right)^2\right)=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/d5b4b38d-8c5b-4637-8652-f95c6dba6ecd.png
arena2,4,5982,81,Level3,\sqrt{\sqrt{\left(5-\sqrt{2^2}\right)\cdot\sqrt9^8}}=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/7b8a1b06-8a4a-46a6-a5f8-49d5ff84dfbf.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/b9b8f951-bb1c-4869-b9bb-ae41c2719a78.png
arena2,4,5982,81,Level3,9\cdot\left(8-5\right)^2=81,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/6c914892-e8df-4491-bb56-19a7d911402d.png
arena2,4,5982,81,Level3,,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/5a23ff17-f142-44a2-8e23-6b86f8487616.png
arena2,4,5982,81,Level3,\left(9\cdot8\right)+\left(5\cdot2\right)=82,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/c6640423-d7fe-4f7e-b818-2c091b5e2499.png
arena2,4,5982,81,Level3,\left(\left(8+2\right)\cdot9\right)-5=85,f3677029-351b-43f3-9771-fdf2f5326e78/bf18e78b-e111-4bd8-a17f-d4948b2f4413/cae50e5c-66f0-4e39-b831-fc9a53f1539b.png
